StateFIPS,CountyFIPS,GEOID,AREA (HA),y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
1,1,1001,156535.283,24.11158,27.08662,23.025,22.20396,23.41355,22.83695,20.56382,19.13369,18.62846,19.12415,18.92741,19.63538,20.32619,24.21206,26.03736,22.37618,24.35543,18.17096,19.91096,17.42969,17.12464,16.81886,15.12258,15.96197,13.38386,14.8204,14.44344,13.61476,13.88293,12.91645,13.85038,13.16936,12.50639,13.83102,14.30145,14.48648,14.64469,14.73393
1,3,1003,435268.779,23.18267,24.64745,21.36669,19.8923,21.68809,21.03044,21.69771,23.10411,22.5848,22.62896,22.80314,24.63902,23.95109,25.97819,26.44045,24.70012,24.61629,22.18041,25.74865,24.80611,21.32409,20.82474,20.54887,20.00466,19.57078,22.64459,20.41046,20.54104,18.56025,15.21712,17.29532,16.51797,16.43629,15.99038,17.25206,16.67118,16.37091,17.64885
1,5,1005,234253.859,18.39341,19.0814,17.96729,17.51676,19.37589,18.36513,18.8297,17.94988,19.59651,20.5574,20.20011,21.05101,21.34674,21.7633,22.52258,16.93797,17.80812,15.47235,21.03315,22.70793,25.73089,28.85529,29.61224,28.68796,28.20997,32.47487,29.6941,18.63617,18.3226,16.71765,17.29563,16.77095,16.0865,17.24556,17.45117,18.01853,17.40447,19.21263
1,7,1007,162235.375,9.73,9.86524,8.5846,8.38183,9.19427,8.88405,8.62341,9.30763,8.8395,10.03228,9.70694,9.75417,10.01567,10.688,9.57726,9.78494,10.09545,9.74115,9.97319,9.53333,10.21703,10.48252,7.83566,8.07534,7.42406,7.0524,6.84718,6.98433,7.28012,7.38523,8.05001,7.1016,6.42296,6.28619,7.08237,7.84665,7.57946,8.1001
1,9,1009,168509.562,35.81075,37.58722,34.34454,34.43761,36.53407,38.15291,36.42509,41.1881,39.09189,42.64864,42.34247,44.60623,47.12345,47.58109,50.66951,49.04755,51.59479,50.78683,51.52376,51.45162,50.92422,50.59475,48.83769,48.50201,48.40772,49.3021,49.66171,51.32217,51.38729,48.30432,47.36594,47.63685,44.44734,49.96287,51.0146,52.89228,55.80796,61.13006
1,11,1011,161913.11,16.08444,21.17647,18.49693,17.34822,19.84078,19.04296,15.82188,12.24527,12.86772,13.55095,12.05431,12.7593,11.82063,12.15776,12.61453,10.25006,11.75056,11.32926,11.71811,12.11809,12.411,12.14877,10.48525,10.45971,9.85986,10.81963,10.95888,11.56179,10.85239,9.43781,9.65011,9.58392,9.8037,10.26719,10.37078,10.08919,9.52011,10.49679
1,13,1013,201457.722,17.011,16.86094,15.20343,14.58819,15.62164,14.96642,14.41609,15.29943,14.39004,15.4193,14.95284,15.40715,17.36144,17.91668,17.23412,17.06989,17.37942,16.27245,18.27112,16.93184,16.3934,16.61554,16.55064,19.14261,18.50573,18.18085,17.96093,19.27383,19.44934,18.7802,18.61516,18.12065,16.40564,18.31463,19.74878,20.71264,20.70288,22.07499
1,15,1015,158561.122,19.44034,19.89284,18.37665,17.48368,18.55273,18.21286,18.66031,19.62671,20.81846,23.30745,22.50445,23.26513,23.95911,24.28407,25.1955,24.48018,26.56724,26.09563,26.64211,27.81183,29.10316,28.86153,27.83361,27.4225,26.73935,28.59146,27.94783,25.83384,25.81225,22.99245,22.9368,23.16821,21.58665,24.13037,23.68098,22.94792,22.31565,23.71963
1,17,1017,156222.119,14.3987,15.28582,13.46166,12.2666,13.05077,13.22694,12.06641,11.83304,11.43058,12.69675,12.00194,13.02911,12.47577,12.66121,14.54443,12.84255,12.94051,13.74585,14.55639,14.66472,16.33375,15.24437,14.18537,14.06309,13.15228,14.58959,12.99011,14.18016,13.88559,12.17373,12.5361,12.23558,12.33544,14.17059,13.92641,13.80466,13.3653,14.17393
1,19,1019,155384.303,23.1794,27.48072,24.79011,22.81985,25.25946,23.46456,24.73175,24.10001,24.19144,26.8915,27.70353,26.97462,28.85695,29.24157,30.11503,23.84316,27.45827,26.30222,26.50721,26.22031,25.10843,23.08324,23.57754,23.63731,21.4548,23.89968,23.50109,27.44407,27.37976,24.33234,26.47121,27.06917,27.76673,30.15251,32.77702,33.99735,35.00178,34.69942
1,21,1021,181487.374,15.42396,18.27138,17.19603,15.24584,17.97736,18.02569,18.04289,15.86298,18.08444,17.92336,17.76106,18.25544,17.73993,18.36654,19.08151,16.77389,18.95739,18.2086,19.48321,19.05925,19.20429,20.0975,17.54946,17.53153,16.55518,18.5902,17.01737,14.50497,13.70201,11.87693,11.68468,10.72504,9.28968,9.90423,10.47385,10.48348,10.22291,11.1459
1,23,1023,238550.654,9.64279,10.0131,9.24383,8.90385,9.67,9.69401,9.46377,8.40037,8.54612,9.33633,7.8275,8.91548,8.31776,9.42201,8.16097,8.44242,8.89697,9.11158,8.70885,8.65454,8.70293,8.32052,7.32647,7.23072,6.71251,7.1623,7.22914,6.46834,6.3581,6.09325,5.99659,6.27815,5.38735,5.72469,5.56473,5.70665,5.57517,6.34303
1,25,1025,324439.635,8.78825,9.67943,8.9459,8.318,9.10673,9.12598,8.53117,7.53574,7.7181,8.40221,7.09005,7.65501,7.64224,8.1899,6.89149,7.72719,7.73256,8.17209,7.76724,8.22139,7.61532,7.24336,6.56556,6.61097,5.79416,6.32387,6.2931,5.97947,5.73325,5.66753,5.46579,5.47449,4.66724,4.80263,4.81851,5.01355,4.87875,5.61407
1,27,1027,156895.603,14.27965,13.87513,13.80455,12.26461,13.61015,13.01696,13.94727,15.22162,15.72612,16.27722,14.71909,15.68274,16.99995,15.66968,17.26399,17.68027,18.85429,18.56808,18.40141,19.48103,21.64374,21.23169,20.73881,20.15714,21.08827,20.42884,19.86709,18.38771,19.05133,18.47128,19.08674,19.96268,19.8859,21.52016,22.55664,23.29216,23.87827,25.40566
1,29,1029,145353.671,12.35986,12.53107,12.0969,12.17346,12.42985,12.60594,13.05913,14.57292,14.7119,16.16953,15.20227,16.42776,17.83559,17.85045,19.20238,18.85399,20.74296,21.3064,22.02493,23.49148,26.1947,25.0204,25.66019,24.64096,22.82127,23.13668,22.54311,20.76018,21.27268,20.31112,21.13014,21.70292,20.64816,23.16104,24.63713,25.60013,26.68708,29.41396
1,31,1031,176292.689,39.7158,39.78264,38.73788,34.78721,38.16794,39.68104,36.86311,35.57015,37.01631,37.96756,39.30641,40.63167,43.12009,46.79944,50.46442,45.71692,49.66159,46.86273,54.33138,51.93113,48.86619,48.27872,45.24659,44.6535,46.03641,47.7391,44.46218,46.92387,47.906,44.67356,45.12817,46.07276,43.79903,45.19382,44.71968,45.23749,43.62402,45.88857
1,33,1033,161472.77,26.38823,30.25199,27.08792,25.61666,29.13251,27.65865,27.12613,24.28153,24.33138,26.44011,26.4543,27.24043,23.75287,27.64236,29.53308,26.82386,27.56959,26.62743,28.34202,26.77447,25.13898,25.4629,24.76156,24.7203,21.84351,24.43248,23.94183,23.89464,27.0967,23.7573,24.14596,25.94216,27.81916,23.49199,25.29329,16.72833,18.53857,16.70324
1,35,1035,220905.281,15.24329,14.70989,14.01301,12.69985,14.03715,15.20831,14.13346,12.62271,14.3906,13.91111,13.5962,13.39301,13.91354,13.89174,13.31681,12.79565,12.74458,12.80563,14.39573,15.01476,13.2483,13.02559,11.71808,10.60704,10.32754,11.60065,10.7582,10.70655,9.25793,8.65475,8.59256,7.85665,6.82017,7.41168,7.81105,7.48184,7.09389,8.07788
1,37,1037,172607.839,7.10519,8.0499,7.61166,7.90738,8.04105,7.66181,7.34702,7.07537,7.53688,8.61162,7.59989,8.05643,8.32629,8.25543,8.20778,8.30799,8.84817,8.86273,8.43053,8.8993,10.50158,10.24484,8.77303,8.17816,7.48978,7.2007,7.18258,6.44247,6.19209,6.11705,5.62822,5.79653,4.56337,5.2293,5.09888,5.10072,4.70922,5.82226
1,39,1039,270342.531,23.45802,24.38072,23.56472,22.98401,24.61809,24.69813,23.11055,20.73247,20.40196,21.58436,21.54229,22.69918,24.40267,26.5143,28.03386,25.45941,25.73169,24.66143,29.83956,29.58107,27.59298,27.77858,26.76043,27.55891,26.53618,29.47922,27.50981,25.99851,24.50315,22.15365,22.31679,21.92223,20.8812,21.55237,20.58317,22.06585,22.03475,23.52426
1,41,1041,158227.408,24.92407,28.24127,28.99204,25.58564,28.1574,28.22895,26.20269,23.8512,24.58632,25.44828,25.35697,26.27983,27.76518,30.12518,31.38539,29.64161,29.5238,26.36046,29.97166,28.48364,28.47315,28.73713,30.54248,31.8976,33.75674,38.49968,39.31048,36.11407,36.42405,35.71766,35.6413,35.48052,36.93409,37.11036,38.6743,39.74622,40.42563,40.01238
1,43,1043,195514.124,58.63962,61.59187,54.78485,52.9416,57.42931,61.43362,61.15046,68.66814,65.94337,70.107,70.28128,72.24625,72.44688,79.03601,85.1436,82.25455,88.10254,85.10362,88.46912,91.78163,92.52362,93.09682,91.9974,90.31213,88.02349,89.77951,86.89053,91.22165,87.06513,80.01914,78.2611,75.97168,68.58272,71.47855,75.07705,77.55937,81.39574,85.83526
1,45,1045,145670.754,23.03852,23.69416,21.7519,17.64351,20.23706,20.49155,23.17271,24.3882,25.39402,26.71986,26.33181,28.76289,30.16612,31.38063,32.24192,27.02914,28.22669,25.7632,30.54497,29.20056,29.43242,29.86994,29.3744,29.50216,29.33116,33.02827,32.38201,31.99867,31.32349,28.6297,29.54639,30.02329,28.36244,31.66432,32.27291,35.89412,37.61488,42.36668
1,47,1047,257393.823,29.0135,31.73727,26.59831,24.75952,27.93904,26.24626,21.52408,16.19745,15.69837,15.87787,16.02282,16.7241,16.69808,18.95065,18.71833,17.07655,18.46125,14.52663,15.04347,13.58026,13.60793,13.99628,13.30828,12.95617,12.71655,14.46267,13.37819,12.03068,11.32864,10.48228,11.37237,10.72872,10.43719,10.31805,10.66209,9.76889,10.32744,10.39879
1,49,1049,201681.276,47.29564,48.97007,47.259,42.31485,43.49198,44.98422,47.12901,51.45059,55.02962,58.77915,59.20262,59.64272,55.77162,61.11619,66.10754,60.61717,65.95127,65.54549,72.01436,73.15269,73.02367,72.72729,77.49168,76.64513,74.4039,81.2901,82.51097,84.78084,83.71252,74.81976,73.67402,74.96446,75.96897,79.48701,81.9205,82.1336,84.53815,87.25735
1,51,1051,170176.336,24.48369,24.52211,20.98134,21.19076,21.04022,19.89844,19.95532,20.62858,20.14641,20.78393,20.44473,20.63001,20.40112,23.30442,24.91852,21.98321,24.1809,22.57817,24.27437,22.22577,22.19243,20.55136,17.95306,16.58723,16.4211,18.20769,17.26707,17.8027,16.56897,13.966,13.41155,12.87312,10.96234,13.24417,12.16988,11.47571,11.26982,12.68304
1,53,1053,246754.993,19.03771,17.1287,17.90468,17.71612,18.86436,18.89384,19.30314,17.62866,17.77593,16.96937,15.94246,15.21335,14.23865,16.22621,16.60479,16.40178,16.13217,15.51418,18.38584,17.4473,13.74059,11.89103,11.38181,10.92248,11.19682,12.48687,11.30412,15.04171,12.04321,10.17344,11.14651,10.46413,11.2791,10.6348,11.76981,11.31139,11.19258,11.61684
1,55,1055,142114.268,25.91768,30.1353,29.34349,28.67066,28.56088,27.02989,26.10569,26.39822,25.65198,28.23674,27.12708,28.16189,30.35543,32.07057,34.66684,33.28914,37.00466,36.54168,35.25414,36.10087,36.04276,34.47084,32.556,32.33371,33.29279,34.01551,33.96765,31.62938,31.93057,29.27463,29.6887,30.54445,30.96453,31.69223,31.73537,31.88489,32.93556,33.25633
1,57,1057,163013.54,12.11687,13.23495,12.45104,12.40033,13.15287,12.92227,11.75382,10.29038,10.78452,12.24343,11.0343,12.09798,10.55725,12.42447,14.1012,13.12745,14.0155,13.69573,14.40476,14.54275,15.11266,15.517,13.51429,14.07127,12.50964,12.54923,12.03917,13.40066,13.30886,12.58385,12.26067,13.0826,11.28979,12.18839,12.3403,12.52209,11.82914,12.7039
1,59,1059,167506.102,23.22912,23.98462,21.74838,21.44627,22.94955,21.66477,20.22885,19.28618,20.38285,23.87076,24.39942,27.7351,25.5899,29.21567,32.61076,32.00253,32.85313,33.413,35.11468,35.88855,37.6303,38.37426,37.35899,36.66253,37.88526,38.41542,36.99654,37.20778,36.33667,33.50533,32.43527,32.39358,31.79644,32.6244,33.74148,34.03923,34.87069,35.02809
1,61,1061,149943.701,41.54685,48.59782,47.15079,44.21835,52.94841,54.5519,50.85811,43.36995,45.57137,44.49646,47.43589,49.30664,51.01906,54.67188,59.30659,51.00126,54.16199,51.72811,62.36522,57.96494,54.92859,54.62056,56.36671,53.38715,54.8919,59.52071,56.87804,51.96039,50.65853,46.37048,49.18515,48.57421,47.57593,47.12536,44.58341,44.25894,41.30671,43.3272
1,63,1063,170913.808,17.7878,18.48717,17.26834,17.89145,20.58307,19.12972,16.09595,10.9451,12.13328,11.84602,10.63984,10.79312,9.81143,11.16236,11.18987,10.18532,10.10493,10.65709,11.10799,10.92283,11.6673,12.13085,11.61871,10.91605,10.1225,11.5237,9.94438,9.05951,8.81424,8.54528,8.89058,8.3629,6.29641,7.17536,6.49135,6.34109,5.9777,7.64316
1,65,1065,169965.752,26.95565,25.81001,24.87729,24.55013,26.68129,25.93878,21.85845,16.70283,16.40978,16.49439,16.04813,16.50712,16.38551,17.8134,18.74253,16.52499,15.58558,14.38274,15.6201,15.44661,15.99181,15.94231,14.40469,13.61871,13.95526,14.41095,12.98763,13.91685,13.69583,12.17189,12.99841,11.6094,11.01283,12.42598,12.92579,12.98212,13.40797,15.1392
1,67,1067,147205.102,27.96458,34.36258,32.01732,27.24595,31.92887,31.51767,32.01459,29.42849,31.20696,32.31609,33.30264,34.61129,36.11342,36.45284,37.53134,26.93683,28.60359,23.39596,29.40018,27.24216,27.01555,27.31903,28.09813,25.69706,24.70034,30.6512,28.3948,25.67308,24.91203,21.03496,23.28768,23.74355,21.37567,25.85245,25.96991,28.72057,30.25492,35.74259
1,69,1069,150630.259,45.35855,50.98116,45.67231,36.53775,40.21067,42.97195,42.64991,42.46808,43.57688,45.02276,45.9532,47.62727,46.60568,53.29943,56.81228,45.83086,52.58373,45.53144,56.69246,54.25253,52.16873,54.46612,50.99392,47.40665,46.90807,54.30499,49.04191,45.07238,42.15773,32.89861,34.75464,35.65122,35.90673,36.92036,35.84769,36.55319,36.4982,38.10132
1,71,1071,291900.512,24.04178,23.65169,22.55287,20.84176,21.91218,21.57849,21.44557,20.4576,21.09693,22.69657,23.64086,23.34971,22.52061,25.15979,27.75176,24.23483,26.38342,26.1503,27.78602,26.9091,28.0036,27.82593,26.76433,25.81012,24.40545,25.38577,26.60868,27.86384,27.14668,22.88877,22.36908,21.88516,20.89946,21.86551,22.80161,24.08522,26.40315,26.60128
1,73,1073,291070.079,20.27277,20.85401,20.09489,19.60196,19.9298,19.60703,20.69277,23.14395,20.51495,23.77601,21.60137,22.91189,23.78757,24.4276,24.32147,25.88307,27.0308,25.77088,24.15262,23.30834,26.60682,27.17622,22.69063,22.94527,23.77667,22.51681,22.54908,22.3623,24.36845,20.99571,19.44315,20.59955,19.27347,20.0361,20.60292,20.51291,19.92424,20.13358
1,75,1075,156894.41,10.80922,12.30989,11.94638,11.55689,12.46315,12.37,11.8905,10.15181,11.97903,13.38652,12.29033,12.90783,10.2915,11.7429,12.59399,12.21891,12.31243,12.97667,12.57188,13.30955,12.7069,13.09886,11.45486,11.64464,10.77701,10.84598,10.60982,9.11944,8.762,8.0626,8.12706,8.45404,8.06464,8.03977,8.27248,8.21487,7.75231,7.78982
1,77,1077,186419.269,30.21235,34.11255,33.36974,34.34687,37.92864,37.17443,36.01548,29.766,29.30398,30.9475,31.22327,32.39813,31.58661,33.0386,36.16963,30.71074,33.44938,33.2971,35.94329,34.49178,31.86224,32.48742,29.06956,26.90456,26.12616,30.26762,28.17997,33.1079,33.13289,26.31857,29.17051,27.20885,27.43193,23.23787,20.82091,24.19253,26.23998,26.94299
1,79,1079,185697.721,39.60117,40.47269,38.64225,37.78569,42.27529,41.82617,41.06129,34.36722,32.3214,33.20369,33.50769,33.76677,33.91083,35.00661,37.62268,33.57196,35.60765,39.22011,40.35849,40.8884,41.36318,43.66912,43.14866,43.73175,41.98071,48.10538,46.20036,42.18895,43.05309,38.05001,39.38376,40.80924,41.73626,37.84545,36.54075,39.57572,40.24376,41.38335
1,81,1081,159495.381,14.53502,15.41208,14.70847,14.41048,15.32855,15.64698,15.43917,14.63528,14.04532,15.86858,14.53185,15.99093,15.97992,16.30288,16.64931,15.81516,16.31481,15.38103,17.05992,17.67873,21.37266,21.95493,21.3644,20.48739,19.71689,21.96786,20.06216,23.21054,21.56273,16.90014,16.69369,16.92829,14.85429,17.04025,16.27047,16.78158,16.21171,17.63037
1,83,1083,157269.817,44.95394,45.29443,41.2615,40.22984,44.15818,41.86813,41.67073,36.86004,36.16773,36.94749,40.55152,39.68321,36.60318,43.68809,48.51206,38.93414,44.86012,45.22712,47.93524,45.18509,41.93741,40.90737,39.81033,37.6503,38.21638,45.29737,45.03089,49.13498,47.22691,35.37096,38.01224,35.61282,37.10141,33.25306,35.16124,34.5814,34.25669,34.87807
1,85,1085,187800.646,23.51516,19.75548,19.54857,20.42203,23.52849,21.62806,21.15694,18.27757,18.3533,17.68027,17.05364,17.86588,18.53466,20.99661,21.16086,19.4243,21.70843,18.32673,19.88285,20.31808,20.05626,20.95434,23.89506,25.2283,21.61337,23.81075,22.76614,21.39472,21.5048,20.45835,20.40104,19.58737,21.18453,21.73625,22.68529,23.65292,24.42214,23.2274
1,87,1087,158850.034,17.67451,20.33734,17.12593,15.04017,17.45428,16.38575,14.78883,12.65701,13.71224,14.79753,13.88689,14.06694,13.67124,14.30615,14.70531,12.46414,13.91133,12.38016,13.25075,12.75731,13.79287,13.3182,12.83907,12.29972,11.34989,13.13469,12.17607,13.40234,12.64202,10.37848,10.70044,10.51657,9.37583,9.91079,9.98853,10.19069,8.98307,10.86483
1,89,1089,210498.918,40.96782,49.78736,45.09683,41.89711,45.69628,45.97082,42.94443,36.83639,36.0756,37.86207,40.40851,40.38123,38.56384,43.46111,45.31809,37.84549,40.65563,38.26054,40.79406,39.25474,38.00329,39.30173,36.70591,35.36037,33.27187,38.64029,37.51604,38.68176,34.83746,28.44956,30.84325,29.64635,27.95983,27.21646,27.96678,21.95822,21.85672,23.02561
1,91,1091,254487.445,19.73926,20.17282,16.64054,16.8134,18.44087,17.24231,15.35978,14.57174,13.69535,14.14382,13.32482,14.29292,14.2875,16.00204,15.19413,15.04156,16.26727,14.20975,14.30291,13.31231,12.76234,12.79946,10.91129,10.91584,9.80794,10.54915,10.01993,10.40241,9.98365,9.35142,9.59328,9.28974,8.80143,9.0183,8.90242,8.8205,7.46442,8.64969
1,93,1093,192559.906,16.46028,16.16416,15.65726,13.89217,15.61837,14.32397,14.05295,14.41861,15.05127,17.54675,17.61933,19.28666,16.53425,19.33895,20.70339,20.4176,22.27952,19.21928,19.62832,19.98621,19.90305,21.02105,20.10119,20.07673,20.45019,21.65786,21.77923,22.35455,21.80033,20.83486,21.20884,22.20452,21.29559,21.71045,22.63749,23.16609,22.95374,24.63863
1,95,1095,161403.321,45.08135,45.74625,42.66217,36.10246,39.30363,38.76379,41.33778,46.53333,49.31228,52.47972,51.20618,50.81733,49.79337,53.5422,57.18092,53.67888,56.62091,59.53726,59.26151,61.01675,60.80007,60.78376,62.45649,62.58465,61.68287,63.68341,66.191,66.6195,64.68029,59.61867,59.30292,59.30649,57.70314,58.4893,60.14267,61.42685,61.58188,63.50599
1,97,1097,328581.567,19.92882,19.96372,20.45055,19.86671,21.77006,22.04235,23.39394,23.46673,24.52128,25.0221,24.94339,27.37914,27.14696,27.82647,26.8749,25.67215,25.29305,25.7653,28.53916,28.16713,26.70808,26.14054,24.53047,24.00412,23.35011,25.72762,23.57027,27.51413,26.6873,21.02692,20.79674,20.39567,19.31474,20.78667,21.6501,21.76299,21.39393,21.86094
1,99,1099,267974.904,13.83981,13.19596,13.23133,12.16494,15.53326,15.28603,14.27421,12.24761,13.06194,13.35705,13.03932,13.51235,14.04877,15.72491,15.38955,14.44541,15.84346,15.82597,17.85828,17.14736,15.77615,14.83928,13.35019,12.60026,12.67093,14.04292,13.01951,13.01724,11.96614,10.21581,10.82096,10.48063,9.87357,9.9959,10.42374,10.7264,10.13456,11.30175
1,101,1101,207156.603,28.94391,29.64173,27.78165,29.10631,28.28523,27.26922,25.6791,22.4342,22.31169,24.18623,22.52205,23.92939,25.35138,27.07171,27.45054,25.53019,26.51795,24.72664,25.20186,24.47582,25.38311,25.71018,28.28371,29.19496,31.52972,31.89958,32.49134,27.16182,28.01188,25.50828,24.70981,23.89199,30.74908,26.69724,29.54616,31.07137,31.17998,25.35125
1,103,1103,155158.17,38.04274,41.07199,38.16799,35.78186,38.91934,36.44142,36.14049,36.78479,37.14247,40.04121,40.82316,41.91449,41.29386,46.40286,50.93887,49.67025,52.53529,44.4798,47.39252,45.37993,45.25165,43.90186,40.66167,41.71204,38.97186,39.10312,38.19785,42.65759,42.95519,39.15377,39.62932,40.6717,41.05878,42.28159,42.85293,43.06235,42.88987,38.74075
1,105,1105,187505.322,25.18855,28.31531,25.86809,23.76037,26.72475,26.82968,21.22548,13.67174,14.33383,14.17085,13.87828,14.37401,14.17113,15.40748,15.22235,13.20705,14.79352,12.76556,12.70895,11.65962,12.51035,12.9609,11.79447,12.11723,11.52056,13.51672,12.43736,10.27693,10.22005,9.67661,10.54664,9.08,12.33319,12.80165,12.75357,13.67425,13.16419,9.4504
1,107,1107,230400.938,19.02352,18.7236,17.67158,17.55388,18.83207,19.59791,18.42642,16.22108,17.55533,18.91432,17.70527,18.55944,16.30325,17.93182,18.44922,18.39088,19.8312,20.28256,21.01758,21.23294,21.47083,22.28105,21.82307,21.75827,21.93041,22.22404,21.41104,20.80396,20.79006,19.22685,18.18145,19.30737,18.24077,18.87198,18.20809,17.74491,16.62922,17.13144
1,109,1109,174303.616,27.20878,29.46577,28.30129,26.8154,28.82102,29.50271,30.28653,27.28732,28.07182,28.58788,28.95978,28.80769,30.3849,31.25619,32.53966,28.34328,29.28396,28.71854,32.1013,31.65238,30.98989,30.80506,28.98258,27.47322,28.2913,32.2398,31.76108,32.78951,31.41608,28.50082,28.6753,27.72738,27.63282,29.04116,29.93569,30.79853,30.52737,32.2551
1,111,1111,151254.978,17.20201,18.03038,18.26718,16.32026,18.15567,18.00146,18.13789,18.66155,19.37045,19.81463,19.00718,20.70971,20.55405,22.46447,24.03361,24.35883,26.377,27.10576,27.33547,27.83532,29.45106,28.06903,28.03544,28.16683,26.27328,28.18037,27.89172,26.91241,27.65043,26.63399,28.28593,29.4675,31.85836,34.07368,36.33158,37.70129,39.39867,41.73669
1,113,1113,167634.353,14.43176,19.90493,18.50353,16.40037,18.30339,17.39096,15.12169,12.0571,11.6846,12.55502,10.96608,11.59976,11.03098,11.8891,12.40535,11.27979,11.7764,11.36764,12.12734,11.82264,12.72504,11.95505,10.92712,11.24664,9.86278,10.89754,10.0525,11.61458,11.32043,9.5385,9.63978,9.51046,8.63943,9.13483,9.16888,9.92109,9.19165,10.28909
1,115,1115,169287.108,16.44558,16.92931,16.71254,15.17975,17.04327,16.82158,16.36177,17.18997,17.47189,20.08333,19.30492,20.97619,23.98133,22.94843,23.6067,21.60461,22.82236,24.52896,25.15964,26.01534,25.47633,26.50146,25.8952,24.46877,24.71469,24.43123,24.33939,24.49039,23.64795,21.3721,22.16942,22.41409,20.68536,22.02098,21.96795,21.14632,20.34166,19.6439
1,117,1117,209656.333,14.29022,13.14675,12.57812,13.84786,14.32116,13.69988,14.27729,14.27767,15.26049,15.8777,14.53647,14.39377,14.2066,15.10868,15.52504,15.66504,16.84973,15.81999,15.84828,15.34877,16.43849,17.37104,15.0876,15.05745,15.64806,15.64013,15.03156,15.15875,14.98238,13.1565,12.6324,12.89108,11.90525,12.47747,13.23022,13.0652,12.43809,13.23751
1,119,1119,236475.863,15.95313,17.22532,15.39938,14.59369,16.19815,15.13353,12.93496,10.3589,9.70497,11.01682,9.24004,10.47528,10.08899,11.43215,10.80684,10.12265,10.63468,9.87403,10.64905,9.71893,9.99168,10.0493,10.46592,10.66874,9.51119,9.77952,9.09741,8.75915,9.36693,8.90667,9.4793,9.28044,10.5379,9.70944,10.82326,11.09107,11.39379,10.40666
1,121,1121,196916.824,17.09399,18.08605,18.78318,18.87708,18.8298,19.64664,19.25814,18.0229,18.13081,17.79837,17.60258,17.58804,17.86393,19.08225,19.97441,18.25986,20.40448,20.06555,21.40359,21.19363,22.42062,21.27566,18.55823,17.50714,17.44896,17.60084,18.39549,18.78183,16.72487,13.91754,14.0953,14.66317,13.73659,14.16517,14.2882,14.84301,14.46375,15.36199
1,123,1123,198487.69,10.5286,9.9506,10.20892,9.37082,10.22501,10.26148,9.6555,9.06147,8.87808,10.77415,9.18828,10.14035,10.50942,10.31113,10.69691,9.98452,10.46214,11.01089,10.81754,11.24121,12.96427,12.12037,10.64661,10.1109,8.99728,9.77273,9.61829,9.17403,9.00598,8.33195,7.88277,8.18673,7.02531,7.44728,7.80714,7.97864,7.69067,9.21615
1,125,1125,350055.423,12.61241,12.87,12.05537,11.14125,12.95261,12.41141,12.03723,11.90171,11.65582,13.71109,12.58262,12.95902,12.59215,13.74792,13.82759,12.87388,14.28669,14.41806,14.99521,13.92528,15.19899,15.54078,12.99145,12.63416,12.42706,12.5537,12.37578,12.097,12.07962,11.10306,11.30941,10.86934,9.44867,10.2772,11.00661,11.22867,10.92716,11.75965
1,127,1127,208516.855,12.04912,13.18181,13.09473,12.93454,13.66493,12.58052,12.10183,11.8036,12.28249,14.2021,13.27459,14.46971,13.63209,14.88436,16.65787,16.8779,18.98853,19.99427,19.37005,19.93204,19.95682,20.69513,18.37152,18.33044,17.99106,16.69166,16.92812,16.27908,15.48961,14.3881,13.02349,12.97571,11.00333,11.83229,12.82384,13.41691,13.41212,14.79812
1,129,1129,281984.563,9.68462,9.82558,9.65795,9.16651,9.9959,10.0781,10.12504,9.65166,9.75621,10.01255,8.9984,10.17197,9.71882,11.03634,10.89733,11.50112,11.53679,12.11488,12.94172,12.20546,11.44337,10.09555,9.80123,9.76749,8.88218,9.60594,9.42188,9.64368,9.25515,8.55566,7.98511,8.10364,7.26552,7.6189,7.93519,7.85994,7.744,8.76158
1,131,1131,234983.128,10.88942,12.80288,12.98817,11.62496,14.07365,14.12868,12.94078,10.7572,11.02004,10.96096,10.07351,10.78076,10.33291,11.69834,10.51733,10.99171,11.85782,10.50871,10.58831,10.05579,9.31234,9.17898,8.37119,8.54187,7.76425,8.7298,8.08382,8.8846,8.58061,8.02818,7.95112,7.61402,5.96984,6.39181,6.47045,6.77941,6.58505,8.02095
1,133,1133,163713.389,22.91508,22.23375,22.43611,21.69918,22.41684,23.3603,23.4579,24.36427,24.05535,25.7978,24.37293,26.20472,25.2814,25.76554,27.10404,26.57864,26.85836,25.60375,25.86669,25.64951,26.68159,27.37141,27.31952,27.08258,26.2713,25.56253,24.61674,22.97063,21.39391,19.57553,18.7507,18.999,16.96702,16.0266,14.91496,13.70616,12.31964,11.53546
4,1,4001,2905698.034,3.30888,3.28924,3.10386,3.09702,3.23201,3.35713,3.50547,3.79294,3.57036,2.36568,3.78704,2.82463,3.83853,2.86585,3.38247,2.63142,2.43348,3.57961,2.9838,3.28852,3.41513,3.45039,3.66008,3.80929,3.76603,3.56111,3.82515,3.72243,3.21239,2.98954,3.11253,3.32517,3.0382,3.05436,2.73821,2.99271,2.71311,2.88508
