1439500.0,8401.0,0.9,0.85,0.85
1440000.0,8401.0,0.88,0.85,0.85
1440400.0,8401.0,0.89,0.84,0.84
1451800.0,8401.0,0.87,0.83,0.83
1463500.0,8107.0,0.78,0.74,0.74
1466500.0,8401.0,0.44,-0.03,0.55
1467200.0,749.0,0.67,0.56,0.57
1484100.0,8401.0,0.69,0.52,0.54
1485500.0,8401.0,0.61,0.69,0.74
1486000.0,8401.0,0.74,0.62,0.64
1487000.0,8401.0,0.78,0.62,0.67
1491000.0,8401.0,0.66,0.71,0.74
1510000.0,8401.0,0.86,0.8,0.8
1516500.0,8397.0,0.72,0.7,0.71
1518862.0,8401.0,0.72,0.71,0.72
1532000.0,8401.0,0.79,0.78,0.79
1539000.0,8401.0,0.79,0.82,0.83
1542810.0,8401.0,0.7,0.75,0.77
1543000.0,8401.0,0.68,0.79,0.83
1543500.0,8401.0,0.88,0.84,0.84
1544500.0,8401.0,0.87,0.75,0.76
1545600.0,8401.0,0.84,0.67,0.7
1547700.0,8401.0,0.72,0.71,0.71
1548500.0,8401.0,0.86,0.83,0.83
1549500.0,8401.0,0.77,0.79,0.8
1550000.0,8401.0,0.64,0.76,0.8
1552000.0,8401.0,0.88,0.86,0.86
1552500.0,8401.0,0.79,0.75,0.75
1557500.0,8401.0,0.83,0.81,0.81
1567500.0,8401.0,0.63,0.55,0.56
1568000.0,8401.0,0.73,0.68,0.73
1573660.0,1034.0,0.16,0.21,0.22
1574000.0,8401.0,0.75,0.82,0.85
1575598.0,1188.0,0.7,0.59,0.69
1575900.0,759.0,0.89,0.82,0.83
1576003.0,8008.0,0.56,0.58,0.63
1576007.0,1033.0,0.57,0.52,0.58
1576045.0,1088.0,0.57,0.19,0.34
1577500.0,3188.0,0.77,0.62,0.7
1579550.0,8331.0,0.57,0.55,0.57
1580000.0,8401.0,0.78,0.64,0.67
1583500.0,8401.0,0.77,0.53,0.61
1586610.0,8401.0,0.58,0.57,0.59
1591400.0,8401.0,0.65,0.57,0.57
1594950.0,7488.0,0.74,0.69,0.7
1596500.0,8401.0,0.78,0.81,0.82
1605500.0,8401.0,0.7,0.67,0.68
1606500.0,8401.0,0.65,0.56,0.62
1613050.0,8401.0,0.72,0.65,0.66
1620500.0,8401.0,0.66,0.63,0.63
1632000.0,8401.0,0.56,0.62,0.66
1632900.0,8401.0,0.82,0.64,0.68
1634500.0,8401.0,0.65,0.72,0.75
1638480.0,8401.0,0.78,0.73,0.73
1639500.0,8401.0,0.77,0.71,0.71
1644000.0,8401.0,0.79,0.67,0.68
1645762.0,5582.0,0.76,0.65,0.65
1646000.0,8400.0,0.75,0.74,0.75
1646500.0,8401.0,0.62,0.65,0.68
1654000.0,8401.0,0.77,0.72,0.72
1658500.0,8401.0,0.63,0.48,0.51
1664000.0,8401.0,0.76,0.84,0.86
1666500.0,8401.0,0.75,0.78,0.79
1667500.0,8401.0,0.75,0.81,0.83
1669000.0,8401.0,0.7,0.59,0.63
1669520.0,8401.0,0.63,0.37,0.48
1673000.0,8401.0,0.65,0.6,0.6
2011400.0,8401.0,0.88,0.84,0.85
2011460.0,8401.0,0.75,0.78,0.8
2013000.0,8401.0,0.79,0.77,0.78
2014000.0,8401.0,0.79,0.76,0.76
2015700.0,8401.0,0.65,0.72,0.75
2016000.0,8401.0,0.7,0.76,0.78
2017500.0,8401.0,0.68,0.72,0.74
2018000.0,8401.0,0.73,0.68,0.74
2027000.0,8401.0,0.61,0.69,0.73
2027500.0,8401.0,0.7,0.62,0.63
2035000.0,8401.0,0.74,0.65,0.68
2038850.0,8401.0,0.66,0.56,0.56
2046000.0,8401.0,0.76,0.7,0.7
2051000.0,8401.0,0.47,0.45,0.45
2051500.0,8400.0,0.66,0.61,0.61
2053200.0,5373.0,0.69,0.51,0.53
2053800.0,8401.0,0.81,0.77,0.78
2055100.0,8400.0,0.72,0.69,0.69
2056900.0,8401.0,0.84,0.73,0.77
2059500.0,8401.0,0.77,0.68,0.68
2064000.0,7984.0,0.73,0.8,0.82
2065500.0,8401.0,0.71,0.66,0.67
2069700.0,8401.0,0.6,0.48,0.75
2070000.0,8401.0,0.75,0.69,0.73
2074500.0,8401.0,0.73,0.47,0.61
2077200.0,5302.0,0.61,0.63,0.65
2081500.0,5310.0,0.5,0.62,0.68
2082950.0,5402.0,0.59,0.53,0.53
2092500.0,5197.0,0.25,0.31,0.35
2096846.0,5236.0,0.6,0.59,0.6
2102908.0,5455.0,0.47,0.42,0.51
2108000.0,8399.0,0.73,0.77,0.79
2111180.0,5264.0,0.69,0.66,0.66
2111500.0,5367.0,0.74,0.69,0.71
2112120.0,5399.0,0.44,0.31,0.75
2112360.0,3636.0,0.5,0.54,0.57
2118500.0,5446.0,0.71,0.61,0.61
2125000.0,2164.0,0.69,0.67,0.68
2128000.0,5337.0,0.75,0.72,0.72
2137727.0,5405.0,0.82,0.76,0.76
2140991.0,5281.0,0.79,0.63,0.67
2143000.0,5432.0,0.8,0.7,0.71
2143040.0,5439.0,0.74,0.61,0.62
2149000.0,5426.0,0.74,0.69,0.71
2152100.0,5425.0,0.58,0.56,0.57
2177000.0,8401.0,0.86,0.75,0.79
2178400.0,605.0,0.75,0.56,0.6
2193340.0,8400.0,0.67,0.56,0.57
2196000.0,6919.0,0.53,0.64,0.72
2198100.0,8401.0,0.7,0.59,0.6
2202600.0,8401.0,0.58,0.64,0.67
2212600.0,8401.0,0.86,0.73,0.75
2215100.0,8400.0,0.73,0.7,0.71
2216180.0,8401.0,0.65,0.67,0.68
2221525.0,3206.0,0.7,0.42,0.57
2231000.0,8401.0,0.69,0.76,0.79
2231342.0,8401.0,0.71,0.6,0.6
2235200.0,8401.0,0.69,0.53,0.55
2245500.0,8401.0,0.86,0.75,0.76
2246000.0,8401.0,0.64,0.76,0.81
2296500.0,8401.0,0.6,0.58,0.59
2297155.0,8358.0,0.68,0.57,0.58
2297310.0,8036.0,0.69,0.65,0.65
2298123.0,8401.0,0.72,0.51,0.57
2298608.0,8401.0,0.69,0.54,0.55
2299950.0,8401.0,0.7,0.63,0.63
2300700.0,8400.0,0.77,0.7,0.7
2310947.0,8401.0,0.39,0.47,0.53
2312200.0,8401.0,0.56,0.29,0.36
2314500.0,8401.0,0.6,0.56,0.58
2315500.0,8401.0,0.69,0.59,0.6
2324400.0,8401.0,0.56,0.31,0.53
2327100.0,8401.0,0.7,0.68,0.68
2342933.0,4297.0,0.58,0.63,0.66
2349900.0,8401.0,0.73,0.56,0.61
2350900.0,8401.0,0.72,0.66,0.77
2361000.0,8401.0,0.81,0.69,0.73
2363000.0,8401.0,0.73,0.7,0.7
2369800.0,8401.0,0.82,0.65,0.69
2371500.0,8401.0,0.7,0.65,0.66
2372250.0,8401.0,0.78,0.73,0.73
2374500.0,8401.0,0.76,0.66,0.72
2381600.0,8400.0,0.55,0.46,0.48
2384540.0,8400.0,0.81,0.7,0.7
2395120.0,8401.0,0.74,0.73,0.74
2408540.0,8401.0,0.83,0.78,0.79
2415000.0,8401.0,0.82,0.8,0.8
2422500.0,8397.0,0.75,0.68,0.78
2427250.0,8401.0,0.69,0.76,0.79
2430085.0,8400.0,0.79,0.73,0.73
2430615.0,4290.0,0.78,0.58,0.63
2450250.0,8401.0,0.83,0.69,0.7
2464000.0,8401.0,0.79,0.81,0.82
2464146.0,6857.0,0.74,0.68,0.68
2464360.0,6848.0,0.83,0.72,0.72
2465493.0,8401.0,0.77,0.54,0.62
2469800.0,8401.0,0.78,0.82,0.83
2472000.0,8400.0,0.84,0.82,0.82
2472500.0,8389.0,0.81,0.77,0.77
2479155.0,8400.0,0.74,0.65,0.66
2479300.0,8401.0,0.86,0.79,0.8
2479560.0,7592.0,0.81,0.76,0.76
2481000.0,8391.0,0.83,0.75,0.75
2481510.0,8400.0,0.77,0.8,0.8
3010655.0,8401.0,0.71,0.75,0.78
3011800.0,8401.0,0.79,0.82,0.84
3015500.0,8401.0,0.86,0.81,0.81
3021350.0,8401.0,0.76,0.76,0.77
3026500.0,8401.0,0.81,0.81,0.82
3028000.0,8400.0,0.85,0.84,0.84
3049800.0,8401.0,0.66,0.63,0.64
3050000.0,8401.0,0.78,0.8,0.81
3066000.0,8400.0,0.88,0.84,0.84
3069500.0,8401.0,0.77,0.84,0.86
3070500.0,8400.0,0.72,0.78,0.8
3076600.0,8401.0,0.84,0.76,0.76
3078000.0,8401.0,0.81,0.8,0.8
3140000.0,8401.0,0.66,0.62,0.62
3144000.0,8401.0,0.78,0.81,0.82
3159540.0,8401.0,0.76,0.76,0.76
3161000.0,5224.0,0.8,0.72,0.76
3164000.0,8401.0,0.89,0.83,0.84
3165000.0,8400.0,0.82,0.71,0.72
3170000.0,8401.0,0.8,0.71,0.79
3173000.0,8401.0,0.72,0.81,0.83
3180500.0,8401.0,0.89,0.82,0.82
3182500.0,8401.0,0.75,0.83,0.86
3186500.0,8401.0,0.83,0.79,0.79
3187500.0,8401.0,0.78,0.77,0.78
3213700.0,8401.0,0.89,0.82,0.82
3216070.0,2594.0,0.13,0.13,0.31
3237280.0,8400.0,0.61,0.49,0.49
3237500.0,8401.0,0.8,0.75,0.76
3238500.0,4399.0,0.8,0.72,0.72
3241500.0,8401.0,0.86,0.75,0.77
3254520.0,5222.0,0.79,0.79,0.79
3275500.0,1899.0,0.59,0.75,0.81
3276000.0,1499.0,0.21,-0.18,0.08
3280700.0,8401.0,0.79,0.69,0.69
3281100.0,6941.0,0.81,0.82,0.83
3281500.0,8392.0,0.89,0.8,0.81
3285000.0,8401.0,0.8,0.79,0.79
3290500.0,8380.0,0.77,0.8,0.82
3291780.0,8401.0,0.78,0.71,0.71
3300400.0,8401.0,0.91,0.86,0.86
3321500.0,3421.0,0.69,0.61,0.69
3336890.0,3511.0,0.47,0.48,0.5
3338780.0,5430.0,0.67,0.74,0.76
3339000.0,8401.0,0.76,0.69,0.7
3340800.0,8401.0,0.83,0.77,0.77
3346000.0,8401.0,0.77,0.74,0.74
3346500.0,7762.0,0.8,0.69,0.69
3353415.0,2799.0,0.56,0.68,0.73
3353420.0,2759.0,0.7,0.69,0.7
3357350.0,8401.0,0.27,0.36,0.61
3364500.0,8401.0,0.83,0.75,0.75
3366500.0,8401.0,0.84,0.8,0.8
3368000.0,8401.0,0.77,0.66,0.66
3374100.0,4475.0,0.78,0.69,0.69
3378500.0,4465.0,0.79,0.64,0.65
3384450.0,8401.0,0.86,0.75,0.75
3439000.0,5401.0,0.69,0.65,0.66
3450000.0,5339.0,0.4,0.4,0.41
3455500.0,5336.0,0.67,0.59,0.59
3456500.0,5400.0,0.73,0.68,0.68
3460000.0,5273.0,0.68,0.68,0.7
3463300.0,5351.0,0.7,0.63,0.63
3471500.0,8401.0,0.86,0.74,0.77
3473000.0,8401.0,0.89,0.78,0.79
3479000.0,5258.0,0.79,0.67,0.68
3488000.0,8401.0,0.78,0.83,0.84
3498500.0,8401.0,0.83,0.86,0.86
3500000.0,5448.0,0.82,0.82,0.83
3500240.0,5237.0,0.86,0.76,0.77
3504000.0,5427.0,0.74,0.63,0.64
3574500.0,8401.0,0.79,0.79,0.8
3592718.0,4813.0,0.65,0.61,0.62
3604000.0,8401.0,0.86,0.81,0.81
3612600.0,3513.0,-0.13,-0.07,0.01
4015330.0,8401.0,0.6,0.67,0.72
4024430.0,8401.0,0.73,0.75,0.76
4027000.0,8401.0,0.81,0.82,0.82
4040500.0,8401.0,0.79,0.84,0.85
4043050.0,8401.0,0.67,0.75,0.78
4045500.0,8401.0,0.82,0.77,0.78
4056500.0,8401.0,0.72,0.71,0.78
4057510.0,7945.0,0.83,0.77,0.77
4057800.0,8348.0,0.6,0.72,0.78
4059500.0,8401.0,0.7,0.74,0.76
4063700.0,8401.0,0.82,0.72,0.72
4074950.0,8401.0,0.74,0.54,0.68
4105700.0,8401.0,0.59,0.03,0.54
4115265.0,8401.0,0.7,0.46,0.51
4122200.0,8401.0,0.72,0.54,0.75
4122500.0,8401.0,0.7,0.35,0.71
4124000.0,8071.0,0.35,-0.69,0.78
4127918.0,4534.0,0.61,0.56,0.57
4127997.0,8401.0,0.28,-0.91,0.55
4161580.0,5145.0,0.77,0.57,0.61
4165500.0,8401.0,0.84,0.71,0.73
4166500.0,8401.0,0.88,0.78,0.79
4168400.0,5708.0,0.75,0.7,0.71
4183500.0,3226.0,0.7,0.76,0.78
4185000.0,8401.0,0.75,0.66,0.66
4196800.0,8401.0,0.7,0.68,0.68
4197100.0,8400.0,0.8,0.75,0.75
4197170.0,8401.0,0.7,0.71,0.72
4213000.0,8401.0,0.71,0.65,0.65
4213075.0,8401.0,0.65,0.61,0.61
4216418.0,8401.0,0.78,0.74,0.74
4221000.0,8401.0,0.8,0.81,0.82
4224775.0,8401.0,0.76,0.72,0.72
4233000.0,4656.0,0.85,0.8,0.8
4256000.0,8401.0,0.84,0.77,0.77
4296000.0,8401.0,0.85,0.83,0.84
5056000.0,8401.0,-0.0,0.05,0.15
5057000.0,8401.0,-0.04,0.0,0.18
5057200.0,8401.0,0.14,0.28,0.34
5062500.0,8399.0,0.47,0.51,0.55
5087500.0,7763.0,0.01,0.24,0.36
5120500.0,8401.0,0.27,0.15,0.18
5123400.0,8401.0,0.12,0.16,0.18
5129115.0,8401.0,0.55,0.56,0.61
5131500.0,8401.0,0.43,0.58,0.72
5291000.0,8401.0,-0.11,0.14,0.31
5362000.0,8401.0,0.86,0.83,0.83
5393500.0,8401.0,0.76,0.77,0.77
5408000.0,8401.0,0.79,0.61,0.69
5412500.0,8401.0,0.69,0.72,0.74
5413500.0,8401.0,0.69,0.48,0.53
5414000.0,8385.0,0.5,0.36,0.4
5420400.0,7493.0,0.03,-0.31,0.06
5444000.0,8401.0,0.65,0.52,0.54
5446500.0,8401.0,0.73,0.46,0.61
5447500.0,8401.0,0.84,0.7,0.73
5454000.0,8401.0,0.62,0.56,0.56
5458000.0,8400.0,0.72,0.65,0.65
5464420.0,5030.0,0.48,0.53,0.61
5464475.0,1175.0,0.77,0.52,0.61
5465500.0,8401.0,0.65,0.53,0.57
5466500.0,8400.0,0.72,0.7,0.72
5482000.0,8394.0,0.46,0.39,0.46
5482300.0,8401.0,0.62,0.65,0.67
5482500.0,8401.0,0.61,0.64,0.67
5484000.0,8401.0,0.64,0.7,0.72
5484500.0,8401.0,0.57,0.64,0.68
5487980.0,8401.0,0.79,0.68,0.69
5488200.0,8400.0,0.73,0.56,0.58
5489000.0,8401.0,0.7,0.71,0.72
5495000.0,8386.0,0.75,0.67,0.67
5495500.0,8399.0,0.78,0.76,0.77
5501000.0,8401.0,0.86,0.81,0.81
5503800.0,8401.0,0.81,0.76,0.78
5507600.0,8401.0,0.78,0.73,0.73
5508805.0,8401.0,0.82,0.77,0.77
5514500.0,8400.0,0.86,0.8,0.8
5515500.0,8401.0,0.77,0.57,0.7
5517500.0,8401.0,0.78,0.66,0.68
5518000.0,8401.0,0.8,0.71,0.74
5524500.0,8400.0,0.76,0.75,0.76
5525500.0,8401.0,0.84,0.8,0.8
5537980.0,6536.0,0.75,0.62,0.65
5543010.0,2533.0,0.6,0.64,0.7
5553700.0,2533.0,0.71,0.64,0.7
5556500.0,8401.0,0.72,0.69,0.7
5567500.0,8401.0,0.8,0.7,0.7
5584500.0,8401.0,0.8,0.68,0.69
5585000.0,8401.0,0.76,0.52,0.58
5586300.0,8401.0,0.56,0.47,0.49
5591550.0,8401.0,0.78,0.74,0.74
5592050.0,8401.0,0.86,0.8,0.8
5592575.0,8400.0,0.79,0.72,0.72
5593575.0,8401.0,0.89,0.82,0.82
5593900.0,8401.0,0.81,0.74,0.74
5595000.0,5014.0,0.76,0.61,0.68
5595730.0,8401.0,0.86,0.83,0.83
5599490.0,8349.0,0.76,0.74,0.74
6037500.0,8401.0,0.35,-1.53,0.65
6043500.0,8401.0,0.64,0.69,0.73
6154410.0,3561.0,0.04,0.35,0.56
6188000.0,8401.0,0.41,0.67,0.89
6191500.0,8401.0,0.57,0.74,0.84
6221400.0,8401.0,0.61,0.76,0.83
6224000.0,8401.0,0.56,0.71,0.79
6278300.0,8313.0,0.52,0.72,0.82
6280300.0,8314.0,0.57,0.73,0.81
6289000.0,8401.0,0.64,0.72,0.78
6291500.0,3560.0,0.25,0.3,0.38
6311000.0,7579.0,0.21,0.42,0.71
6332515.0,8401.0,0.18,0.15,0.16
6339100.0,8401.0,-0.25,0.08,0.13
6339500.0,8401.0,-0.18,0.11,0.15
6344600.0,8401.0,-0.28,0.06,0.14
6350000.0,8401.0,-0.31,0.0,0.02
6352000.0,8401.0,-0.31,-0.01,0.01
6353000.0,8401.0,-0.22,0.05,0.06
6354000.0,8401.0,-0.26,0.08,0.14
6360500.0,8399.0,-0.25,0.08,0.16
6404000.0,8401.0,0.29,0.54,0.75
6406000.0,8401.0,0.61,0.52,0.57
6408700.0,7870.0,-0.06,-4.56,0.01
6409000.0,8401.0,0.18,-1.16,0.2
6431500.0,8401.0,0.54,-0.03,0.46
6440200.0,8401.0,-0.16,0.16,0.32
6441500.0,8348.0,-0.23,0.13,0.29
6447000.0,8401.0,-0.23,0.06,0.14
6447500.0,8401.0,-0.26,-0.33,0.03
6450500.0,8349.0,-0.09,-0.76,0.06
6452000.0,8401.0,-0.23,0.01,0.06
6453600.0,8401.0,0.26,0.35,0.4
6464500.0,8401.0,-0.03,-0.02,0.14
6468170.0,8401.0,-0.18,0.09,0.13
6468250.0,8401.0,-0.15,0.09,0.12
6470800.0,8401.0,0.11,0.31,0.43
6476000.0,8345.0,0.31,0.1,0.16
6477500.0,8401.0,0.36,0.35,0.36
6478513.0,4789.0,-0.05,-0.03,0.05
6479215.0,8401.0,0.04,0.24,0.39
6479438.0,8401.0,0.14,0.27,0.34
6481000.0,6348.0,0.03,0.15,0.35
6601000.0,8401.0,0.16,0.17,0.22
6614800.0,8401.0,0.57,0.74,0.8
6622700.0,8401.0,0.47,0.69,0.8
6623800.0,8401.0,0.51,0.77,0.87
6632400.0,8401.0,0.49,0.7,0.78
6746095.0,8401.0,0.62,0.72,0.75
6784000.0,8401.0,0.32,-0.46,0.11
6803510.0,8401.0,0.61,0.57,0.57
6803530.0,8401.0,0.3,0.43,0.5
6808500.0,8401.0,0.52,0.45,0.59
6814000.0,8401.0,0.82,0.67,0.68
6817000.0,8401.0,0.63,0.67,0.69
6819550.0,5421.0,0.51,0.5,0.5
6847900.0,8401.0,-1.67,-4.66,0.23
6853800.0,8401.0,0.28,0.35,0.42
6876700.0,8401.0,0.46,0.02,0.34
6878000.0,8401.0,0.58,0.64,0.65
6879650.0,8401.0,0.48,0.26,0.3
6885500.0,8401.0,0.76,0.73,0.73
6888500.0,8401.0,0.77,0.7,0.7
6889110.0,424.0,-0.32,0.06,0.24
6889200.0,8401.0,0.6,0.58,0.58
6889500.0,8401.0,0.73,0.69,0.69
6892000.0,8401.0,0.78,0.62,0.65
6892350.0,8401.0,-0.11,-0.26,0.0
6899900.0,4434.0,0.77,0.77,0.77
6900050.0,8083.0,0.89,0.82,0.82
6901500.0,8206.0,0.89,0.82,0.82
6902000.0,8389.0,0.67,0.63,0.64
6903400.0,8401.0,0.8,0.68,0.68
6906800.0,8401.0,0.84,0.75,0.75
6910800.0,8401.0,0.88,0.76,0.78
6911900.0,8401.0,0.66,0.78,0.82
6917000.0,8401.0,0.75,0.77,0.78
6918460.0,8401.0,0.78,0.62,0.69
6919500.0,8401.0,0.78,0.83,0.84
6921070.0,8401.0,0.81,0.85,0.86
6921200.0,8401.0,0.81,0.77,0.77
6934000.0,8401.0,0.73,0.69,0.7
7014500.0,8401.0,0.74,0.78,0.8
7057500.0,8401.0,0.48,0.58,0.62
7060710.0,8400.0,0.69,0.65,0.66
7066000.0,8401.0,0.66,0.8,0.83
7067000.0,8401.0,0.75,0.8,0.81
7068000.0,8401.0,0.54,0.72,0.82
7071500.0,8401.0,0.84,0.69,0.73
7083000.0,8401.0,0.52,0.71,0.83
7142300.0,8401.0,-6.92,-29.69,0.04
7144100.0,8401.0,0.59,0.62,0.65
7144780.0,8401.0,0.49,0.5,0.55
7145700.0,8400.0,0.83,0.73,0.73
7148400.0,8400.0,0.44,0.46,0.5
7149000.0,8360.0,0.4,0.45,0.51
7151500.0,8401.0,0.66,0.62,0.66
7167500.0,8401.0,0.79,0.66,0.68
7180500.0,8401.0,0.71,0.66,0.67
7184000.0,8401.0,0.82,0.74,0.74
7195800.0,8401.0,0.73,0.69,0.7
7196900.0,8400.0,0.72,0.67,0.67
7197000.0,8401.0,0.79,0.78,0.78
7208500.0,8396.0,0.76,0.57,0.6
7226500.0,7874.0,-0.08,-0.04,0.02
7261000.0,8398.0,0.85,0.88,0.88
7263295.0,8401.0,0.84,0.8,0.8
7288500.0,7396.0,0.74,0.66,0.66
7290650.0,5614.0,0.79,0.76,0.76
7291000.0,8390.0,0.68,0.64,0.64
7292500.0,8401.0,0.84,0.77,0.77
7295000.0,7011.0,0.64,0.65,0.66
7299670.0,4157.0,0.0,0.24,0.32
7301410.0,6425.0,0.28,-0.57,0.4
7301500.0,8401.0,0.47,0.22,0.28
7315200.0,8401.0,0.49,0.48,0.53
7315700.0,8401.0,0.68,0.64,0.65
7335700.0,8401.0,0.77,0.69,0.7
7340300.0,8401.0,0.85,0.79,0.79
7346045.0,6939.0,0.73,0.56,0.58
7359610.0,8401.0,0.78,0.72,0.73
7362100.0,8401.0,0.74,0.71,0.71
7362587.0,8401.0,0.74,0.64,0.64
7373000.0,8401.0,0.81,0.72,0.72
7375000.0,7802.0,0.61,0.43,0.44
7376000.0,8401.0,0.78,0.63,0.64
8013000.0,8386.0,0.75,0.73,0.73
8014500.0,8401.0,0.83,0.74,0.75
8023080.0,8401.0,0.59,0.63,0.65
8025500.0,8399.0,0.69,0.65,0.65
8029500.0,8343.0,0.72,0.55,0.56
8050800.0,7711.0,0.44,0.26,0.28
8066200.0,5494.0,0.79,0.59,0.62
8066300.0,8262.0,0.59,0.6,0.61
8070000.0,5494.0,0.61,0.66,0.69
8070200.0,8249.0,0.57,0.44,0.45
8079600.0,3859.0,0.07,0.3,0.57
8082700.0,7221.0,0.06,0.21,0.23
8086212.0,5548.0,0.48,0.61,0.68
8086290.0,5526.0,0.67,0.66,0.66
8101000.0,5344.0,0.62,0.57,0.58
8103900.0,5569.0,0.46,0.38,0.38
8104900.0,5429.0,0.57,0.41,0.42
8109700.0,5527.0,0.7,0.63,0.64
8150800.0,5509.0,0.12,0.26,0.57
8155200.0,7540.0,0.57,0.53,0.53
8158700.0,5516.0,0.59,0.5,0.76
8158810.0,5538.0,0.47,0.34,0.35
8164000.0,8307.0,0.57,0.49,0.49
8164300.0,6570.0,0.61,0.59,0.59
8164600.0,7281.0,0.72,0.62,0.62
8165300.0,5564.0,0.18,0.18,0.18
8171300.0,7637.0,0.59,0.33,0.38
8175000.0,5545.0,0.64,0.67,0.68
8176900.0,8114.0,0.47,0.3,0.33
8178880.0,6946.0,0.5,0.41,0.42
8181800.0,8401.0,0.45,0.56,0.59
8188500.0,8221.0,0.32,-0.12,0.14
8189500.0,6609.0,0.01,-1.62,0.21
8190000.0,6262.0,0.34,0.41,0.41
8190500.0,8292.0,-0.11,0.03,0.16
8194200.0,5054.0,0.27,0.36,0.5
8195000.0,8300.0,0.36,0.4,0.41
8196000.0,8236.0,0.5,0.3,0.36
8198500.0,5569.0,-0.74,-0.87,0.67
8200000.0,8230.0,0.43,0.2,0.26
8202700.0,5527.0,-0.13,0.58,0.62
8267500.0,8398.0,0.32,0.33,0.45
8269000.0,8401.0,0.36,0.34,0.35
8271000.0,8401.0,0.31,0.41,0.62
8324000.0,8228.0,0.47,0.37,0.42
8377900.0,8401.0,0.39,0.5,0.63
8378500.0,8401.0,0.23,0.35,0.58
8380500.0,8401.0,0.19,0.28,0.37
9034900.0,8401.0,0.43,0.66,0.83
9035800.0,4290.0,0.83,0.85,0.85
9035900.0,8400.0,0.68,0.8,0.83
9047700.0,8401.0,0.56,0.68,0.76
9065500.0,8401.0,0.38,0.64,0.81
9066000.0,8401.0,0.63,0.75,0.79
9066200.0,8401.0,0.58,0.75,0.81
9066300.0,8401.0,0.59,0.74,0.81
9081600.0,8401.0,0.66,0.77,0.81
9107000.0,8401.0,0.51,0.67,0.8
9210500.0,8401.0,0.08,0.2,0.59
9223000.0,8401.0,0.34,0.54,0.73
9306242.0,8401.0,-0.0,-1.86,0.03
9352900.0,8401.0,0.59,0.72,0.78
9378170.0,8401.0,-0.41,-0.0,0.04
9378630.0,8401.0,-0.24,0.04,0.06
9386900.0,8401.0,-0.31,0.01,0.02
9404450.0,8400.0,0.06,0.07,0.29
9430500.0,8401.0,-0.21,0.11,0.23
9430600.0,8287.0,-0.03,0.14,0.15
9447800.0,7760.0,-0.33,0.06,0.09
9480000.0,6667.0,-0.18,0.11,0.13
9484000.0,8401.0,0.22,-0.02,0.12
9484600.0,8401.0,0.03,0.13,0.13
9492400.0,8401.0,0.21,0.29,0.59
9494000.0,8401.0,0.07,0.01,0.19
9497800.0,8401.0,0.1,-0.67,0.25
9497980.0,8401.0,0.56,0.54,0.58
9505200.0,8401.0,0.11,0.32,0.5
9505350.0,8401.0,0.23,0.37,0.47
9505800.0,8401.0,0.31,0.39,0.46
9508300.0,8401.0,0.26,0.5,0.63
9510200.0,8401.0,0.12,0.26,0.27
9512280.0,8401.0,0.43,0.42,0.43
9513780.0,8401.0,0.3,0.29,0.29
10023000.0,8400.0,0.32,0.21,0.33
10166430.0,8401.0,-17.34,-133.66,0.05
10172700.0,8399.0,-0.96,-5.96,0.16
10172800.0,8401.0,0.19,0.1,0.24
10173450.0,8400.0,0.07,0.27,0.57
10205030.0,8401.0,0.58,0.47,0.51
10234500.0,8401.0,0.37,0.45,0.54
10242000.0,8401.0,-0.06,-0.05,0.03
10244950.0,8401.0,0.07,0.02,0.26
