42.6833333,-72.4719444
43.48753962169,-72.26430773617
41.5417656,-72.5531454
41.3125983,-72.3459166
40.89638889,-74.2691667
41.36112640776,-75.12300963602
39.95400165,-75.1373987
40.1533333,-76.7555556
39.96250615027,-77.02632286951
40.0522222,-76.6544444
40.0628745,-76.5155214
40.0284308,-76.5177432
40.01416667,-76.5480556
39.94194444,-76.50027778
39.77260378,-76.3157919
39.62605556,-76.15775
38.54202797131,-78.72897592736
38.89492169298,-77.35676117126
38.93049507794,-77.30728855749
39.16143161354,-78.38922890856
38.8577053833,-77.25965870654
37.97996126747,-77.83896313437
37.79880715302,-79.21132482427
38.53205556,-82.6859444
38.9203417,-84.44799549
39.9176248152,-84.81267351718
39.74008157798,-84.90155265715
37.61100521014,-83.92811536125
37.8583774,-87.4097294
40.16419444,-88.0275
40.40799091117,-87.57351089588
40.2821473087,-87.90527011052
39.34812231818,-88.04658525327
39.88577778,-86.3554444
39.8725833,-86.3615278
38.4897695,-87.55002269
38.130879,-87.941419
37.17921867,-89.058404
42.71600818304,-83.1136919475
42.49557359145,-83.31420852012
42.30837099,-83.2527063
41.17700445049,-84.82347084583
43.02090687616,-91.83091396294
41.8944725,-90.156793
42.60012108422,-89.22440792561
41.54310160186,-89.66083819933
42.06916389,-91.7851806
41.98941597,-91.7595985
42.45278483895,-92.55193913249
41.93127940655,-94.03950140924
42.8167519667,-94.83436491276
42.46960214174,-94.82660430536
41.82941472271,-94.59902626419
42.16304764617,-94.62156719634
41.56604130653,-86.54849235391
41.43705588299,-86.49096958681
41.40859101909,-86.63073642537
40.95010347793,-87.1343834527
42.06399175726,-87.91289128555
41.29988889,-88.6141944
41.3247564,-88.9839693
40.65691925511,-88.91565384674
39.63275,-90.6076667
39.04234471074,-89.15598909569
37.7583333,-89.3277778
45.86542151978,-98.64446326403
42.9958297,-97.3697806
44.58193730363,-97.01891394319
41.46484260705,-95.34097905533
41.17423913823,-94.80989703363
40.4311111,-94.7722222
39.6095472,-95.9760556
38.9833375,-94.9646893
40.45444444,-93.2863889
40.41283399078,-93.35750687918
40.29056536227,-93.16723839997
40.28703442203,-93.85849304939
38.22063545299,-97.66542413342
37.90597313687,-98.76539086827
33.99982689087,-90.64261744809
29.56647319646,-98.81900697283
29.35683743126,-98.39263671493
29.772196981,-99.72858031236
38.45566389,-121.5016167
38.25769218,-121.5182865
38.21277778,-121.6691667
38.19395556,-121.6580028
48.9387257,-122.4790532
48.8219827877,-122.0596494411
46.96155817948,-120.8395544523
46.2852222,-120.0919944
41.66710556,-70.42362778
38.9256,-77.32933889
37.75669444,-77.463
37.89713889,-97.4411111
